,volume
2019-02-04,3920591.0
2019-02-05,4114790.0
2019-02-06,2412820.0
2019-02-07,1914877.0
2019-02-08,1088327.0
2019-02-11,924881.0
2019-02-12,1751771.0
2019-02-13,1402087.0
2019-02-14,1055297.0
2019-02-15,1391348.0
2019-02-19,1099259.0
2019-02-20,1204533.0
2019-02-21,1663980.0
2019-02-22,1471783.0
2019-02-25,1310362.0
2019-02-26,1751261.0
2019-02-27,1104881.0
2019-02-28,1371355.0
2019-03-01,1704258.0
2019-03-04,1774467.0
2019-03-05,2004723.0
2019-03-06,1180052.0
2019-03-07,1504328.0
2019-03-08,1184732.0
2019-03-11,1501633.0
2019-03-12,2110979.0
2019-03-13,1294354.0
2019-03-14,1365072.0
2019-03-15,2593338.0
2019-03-18,1222203.0
2019-03-19,1489407.0
2019-03-20,2075442.0
2019-03-21,1407480.0
2019-03-22,1721133.0
2019-03-25,1378849.0
2019-03-26,1537606.0
2019-03-27,1471402.0
2019-03-28,1120122.0
2019-03-29,1544615.0
2019-04-01,1385595.0
2019-04-02,914413.0
2019-04-03,1109614.0
2019-04-04,1051089.0
2019-04-05,1001044.0
2019-04-08,1087588.0
2019-04-09,983840.0
2019-04-10,775456.0
2019-04-11,849947.0
2019-04-12,1215610.0
2019-04-15,1189974.0
2019-04-16,1131099.0
2019-04-17,1518286.0
2019-04-18,1237788.0
2019-04-22,954419.0
2019-04-23,1593449.0
2019-04-24,1169797.0
2019-04-25,1567161.0
2019-04-26,1361419.0
2019-04-29,3618362.0
2019-04-30,6658855.0
2019-05-01,3717018.0
2019-05-02,2254890.0
2019-05-03,2079376.0
2019-05-06,1588684.0
2019-05-07,1830238.0
2019-05-08,1276022.0
2019-05-09,1477752.0
2019-05-10,1582460.0
2019-05-13,2281686.0
2019-05-14,2019550.0
2019-05-15,2965117.0
2019-05-16,1765388.0
2019-05-17,1268050.0
2019-05-20,1530126.0
2019-05-21,1028248.0
2019-05-22,941279.0
2019-05-23,1260657.0
2019-05-24,927651.0
2019-05-28,1047554.0
2019-05-29,1811510.0
2019-05-30,904419.0
2019-05-31,1579481.0
2019-06-03,4844480.0
2019-06-04,3025564.0
2019-06-05,2349436.0
2019-06-06,1451026.0
2019-06-07,2191357.0
2019-06-10,1425464.0
2019-06-11,1675817.0
2019-06-12,1183650.0
2019-06-13,1040661.0
2019-06-14,1229304.0
2019-06-17,988491.0
2019-06-18,1726312.0
2019-06-19,1336015.0
2019-06-20,1200908.0
2019-06-21,2538872.0
2019-06-24,1211893.0
2019-06-25,1582217.0
2019-06-26,1734873.0
2019-06-27,1203914.0
2019-06-28,1683568.0
2019-07-01,1464449.0
2019-07-02,1031919.0
2019-07-03,1007718.0
2019-07-05,1489678.0
2019-07-08,1494371.0
2019-07-09,1473622.0
2019-07-10,1535546.0
2019-07-11,1300529.0
2019-07-12,1093933.0
2019-07-15,1058431.0
2019-07-16,1267641.0
2019-07-17,976894.0
2019-07-18,1273769.0
2019-07-19,1159153.0
2019-07-22,1446757.0
2019-07-23,1032438.0
2019-07-24,1359956.0
2019-07-25,2738139.0
2019-07-26,6060795.0
2019-07-29,2069127.0
2019-07-30,1430775.0
2019-07-31,1997999.0
2019-08-01,1771271.0
2019-08-02,1745450.0
2019-08-05,2391972.0
2019-08-06,1800707.0
2019-08-07,1534347.0
2019-08-08,1505848.0
2019-08-09,1020945.0
2019-08-12,1103243.0
2019-08-13,1430240.0
2019-08-14,1771501.0
2019-08-15,1430715.0
2019-08-16,1265187.0
2019-08-19,1222854.0
2019-08-20,1010566.0
2019-08-21,708272.0
2019-08-22,867915.0
2019-08-23,1813141.0
2019-08-26,1058926.0
2019-08-27,1173489.0
2019-08-28,833830.0
2019-08-29,982098.0
2019-08-30,903375.0
2019-09-03,1296116.0
2019-09-04,1065666.0
2019-09-05,1320656.0
2019-09-06,948580.0
2019-09-09,1592958.0
2019-09-10,1396077.0
2019-09-11,1176066.0
2019-09-12,1582230.0
2019-09-13,1183762.0
2019-09-16,1410880.0
2019-09-17,1047201.0
2019-09-18,892788.0
2019-09-19,847002.0
2019-09-20,1937743.0
2019-09-23,1197069.0
2019-09-24,1835712.0
2019-09-25,1355162.0
2019-09-26,1171577.0
2019-09-27,1722481.0
2019-09-30,1294609.0
2019-10-01,1282735.0
2019-10-02,1674774.0
2019-10-03,1469413.0
2019-10-04,1228686.0
2019-10-07,879020.0
2019-10-08,1032426.0
2019-10-09,813216.0
2019-10-10,668244.0
2019-10-11,1126452.0
2019-10-14,683926.0
2019-10-15,1527216.0
2019-10-16,1151028.0
2019-10-17,1063981.0
2019-10-18,1453691.0
2019-10-21,904715.0
2019-10-22,1281821.0
2019-10-23,1176281.0
2019-10-24,1140478.0
2019-10-25,1355248.0
2019-10-28,3010505.0
2019-10-29,2632715.0
2019-10-30,1460193.0
2019-10-31,1595154.0
2019-11-01,1440607.0
2019-11-04,1531622.0
2019-11-05,1257427.0
2019-11-06,1231265.0
2019-11-07,2257005.0
2019-11-08,1521892.0
2019-11-11,861860.0
2019-11-12,1444342.0
2019-11-13,936085.0
2019-11-14,1450039.0
2019-11-15,1964955.0
2019-11-18,1399374.0
2019-11-19,1093629.0
2019-11-20,1445870.0
2019-11-21,1277338.0
2019-11-22,1388912.0
2019-11-25,1179658.0
2019-11-26,1097089.0
2019-11-27,940536.0
2019-11-29,640069.0
2019-12-02,1328889.0
2019-12-03,1480026.0
2019-12-04,1776392.0
2019-12-05,1220631.0
2019-12-06,1648729.0
2019-12-09,1556889.0
2019-12-10,880430.0
2019-12-11,1024308.0
2019-12-12,1456466.0
2019-12-13,1658684.0
2019-12-16,1406457.0
2019-12-17,1648549.0
2019-12-18,1166733.0
2019-12-19,1521082.0
2019-12-20,2513849.0
2019-12-23,996967.0
2019-12-24,673410.0
2019-12-26,1183800.0
