,volume
2019-09-25,9444286.0
2019-09-26,12078785.0
2019-09-27,11123179.0
2019-09-30,5946161.0
2019-10-01,6196290.0
2019-10-02,6256548.0
2019-10-03,15137763.0
2019-10-04,8021180.0
2019-10-07,8086957.0
2019-10-08,8702338.0
2019-10-09,6935033.0
2019-10-10,6313417.0
2019-10-11,8488159.0
2019-10-14,10226863.0
2019-10-15,6479456.0
2019-10-16,6704303.0
2019-10-17,4779043.0
2019-10-18,5720888.0
2019-10-21,5020339.0
2019-10-22,4625095.0
2019-10-23,11216182.0
2019-10-24,29819231.0
2019-10-25,30006091.0
2019-10-28,18737839.0
2019-10-29,12684267.0
2019-10-30,9641810.0
2019-10-31,5066956.0
2019-11-01,6383929.0
2019-11-04,8787040.0
2019-11-05,6943417.0
2019-11-06,7940932.0
2019-11-07,14467348.0
2019-11-08,6074221.0
2019-11-11,9993689.0
2019-11-12,7359383.0
2019-11-13,8467863.0
2019-11-14,6471703.0
2019-11-15,4812563.0
2019-11-18,4408505.0
2019-11-19,7736078.0
2019-11-20,6733965.0
2019-11-21,6110013.0
2019-11-22,16870642.0
2019-11-25,12345765.0
2019-11-26,7956239.0
2019-11-27,5563459.0
2019-11-29,2465629.0
2019-12-02,6081986.0
2019-12-03,6613476.0
2019-12-04,5536255.0
2019-12-05,3736976.0
2019-12-06,7618937.0
2019-12-09,9040217.0
2019-12-10,8839951.0
2019-12-11,6919162.0
2019-12-12,7776211.0
2019-12-13,6574281.0
2019-12-16,18220940.0
2019-12-17,8503775.0
2019-12-18,14136392.0
